username,nickname,is_verified,is_privateAcc,author_num_likes,author_num_followers,author_num_following,author_num_hearts,author_num_videos,vid_created_time,vid_desc,vid_likes,vid_plays,vid_shares,vid_comments,vid_duration,video_playAddr
helpeachother87,☆♡✞  ŁłФЛΞŁ & MΛТТΞФ  ✞♡☆,False,False,5150,145400,1047,3200000,691,2021-04-06 17:32:50,real or fake 😳🔥❤️ #messigoat #messi #lionel #lionelmessi #pepsi #commercial #fy #fyp #viral #fürdich #barca #fcbarcelona #messifan,363900,3700000,4730,3401,26,https://v16m-webapp.tiktokcdn-us.com/9fbf6c9f81d871351bd331e4e45e9d8d/63605ee5/video/tos/maliva/tos-maliva-ve-0068c800-us/2c46c30714554c53a85b18b2aac84746/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2044&bt=1022&cs=0&ds=3&ft=ebtHKHp8Myq8ZyjjNhe2NFD-fl7Gb&mime_type=video_mp4&qs=0&rc=aDo5ZGVmNTc1NThkNjtlZ0BpanV5aXhxbmg1NDMzNzczM0A2LzYwLV5jX2IxNl8wLzU1YSNfNnIxbTYzaWpgLS1kMTZzcw%3D%3D&l=2022103117482862D0860DBFEDC60643DA
olahbolacom,OlahBola.com,False,False,1436,1200000,37,48500000,1244,2021-04-11 11:05:47,"Jadi sudah tau ya sob alasannya, bukan karena bau mulut 😂 #fyp #sepakbola #football #kataunik #faktasepakbola #lionelmessi  #cristianoronaldo",266600,4300000,284,468,44,https://v16m-webapp.tiktokcdn-us.com/94da0848f3263c10ff6cb9d11068b78d/63605efa/video/tos/alisg/tos-alisg-pve-0037/97a972d5b97a4c3d83fc5b79baabf06b/?a=1988&ch=0&cr=0&dr=0&lr=tiktok&cd=0%7C0%7C1%7C0&cv=1&br=688&bt=344&cs=0&ds=3&ft=ebtHKHp8Myq8ZIjjNhe2NYqdfl7Gb&mime_type=video_mp4&qs=0&rc=aTozNzMzZmRnPGdkZGk1aUBpMzZucWVuO3g5NDMzODgzM0AyYzZhLjFhXjYxYC0yNDFiYSNtaDEyLTYxYm1gLS1kLzRzcw%3D%3D&l=20221031174831711D4387128BBF067D43
barcacullture,𝑩𝒂𝒓𝒄𝒂 𝒄𝒖𝒍𝒍𝒕𝒖𝒓𝒆,False,False,31900,138600,55,3800000,242,2021-04-14 10:04:32,Messi vs Porto dalam laga persahabatan #lionelmessi #leomessi #messi #barca #barcelona #porto #fyp #foryoupage,706200,7100000,3124,2051,45,https://v16m-webapp.tiktokcdn-us.com/2b1e273f9abf4d07043cb9b1faaaab57/63605ef7/video/tos/alisg/tos-alisg-pve-0037/41a2af1f596f4e72809e76fb0a22c13a/?a=1988&ch=0&cr=0&dr=0&lr=tiktok&cd=0%7C0%7C1%7C0&cv=1&br=1794&bt=897&cs=0&ds=3&ft=ebtHKHp8Myq8ZJjjNhe2NnBGfl7Gb&mime_type=video_mp4&qs=0&rc=ZTplaWVpN2lnZTtoZzM4ZkBpM3lpaGpydm43NDMzODgzM0AvYzY2YWAtXjMxYDRjNl4xYSNwZ2FfYjZmbm9gLS1kLzRzcw%3D%3D&l=20221031174825733A3B917461F5060013
theblackrider3.14,The Black Rider3.14,False,False,3573,81600,49,1600000,248,2021-04-16 22:35:10,#uke #rider #speedway #speedy #drift #foryou #fyfyfy #foryoupage #lionelmessi #legend #motorsport #theblackrider3.14 #barcalona #barca #motorlovers,324200,3800000,3536,4935,15,https://v16m-webapp.tiktokcdn-us.com/850d5699523e80b0b776453e98da5e11/63605edc/video/tos/maliva/tos-maliva-ve-0068c800-us/f18bc4d6f35547899f113a9e206caa1a/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1316&bt=658&cs=0&ds=3&ft=ebtHKHp8Myq8ZQjjNhe2NCG-fl7Gb&mime_type=video_mp4&qs=0&rc=M2U5ZjY2ZmQ6OjUzNzk4PEBpM2U0bGRvOTV0NDMzNzczM0AvNF9hYi8wNi0xMGM0LWEvYSNvcWIuZ19wLnBgLS1kMTZzcw%3D%3D&l=20221031174829493425C26264D90629AF
kirol_football,Ehrenmanige Rechtsverteidiger,False,False,6486,52000,119,1000000,291,2021-04-26 00:05:20,Thanks for 10k❤ #Teletubbies #HereWeGoAgain #LionelMessi #cr7cristianoronaldo,212300,1400000,4460,1631,18,https://v16m-webapp.tiktokcdn-us.com/077479e354e32a0a70b9b564968bc7e4/63605ee4/video/tos/maliva/tos-maliva-ve-0068c800-us/ededa2cdba59401b8762fc66bab7b063/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1894&bt=947&cs=0&ds=3&ft=ebtHKHp8Myq8ZKjjNhe2N.QGfl7Gb&mime_type=video_mp4&qs=0&rc=Z2Y5NTg8aTU0M2RkPDhnZEBpajx1Z21rO2ZzNTMzNzczM0BhXjJhYGNeXjExYmM1NC8yYSNfNWoyZmhtMy9gLS1kMTZzcw%3D%3D&l=20221031174833B543AB3BC49447062D03
broadcastboys,Broadcast Boys,True,False,4318,3300000,448,217500000,1787,2021-04-26 00:44:02,THE AMAZING LIFE OF LIONEL MESSI #fyp #foryou #foryoupage #messi #lionelmessi #messiah #barca #argentina🇦🇷 #soccer #futbol #football #goat,179500,757200,2010,1313,56,https://v16m-webapp.tiktokcdn-us.com/a316f2530dfc6eb17632ad050fe97732/63605f0c/video/tos/useast5/tos-useast5-pve-0068-tx/aba85815ba3346c682a9a5f8082062fc/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1030&bt=515&cs=0&ds=3&ft=ebtHKHp8Myq8Z4jjNhe2NLeGfl7Gb&mime_type=video_mp4&qs=0&rc=Mzc4OmZoZDxlOzczOjo4M0BpM2w5NTo7OmRzNTMzNzczM0BiMS4yYzUuXjUxMi1hNDVjYSMyXjQ1Z2QzbC9gLS1kMTZzcw%3D%3D&l=20221031174836BEFED7A55A28AA06291E
edits.yrlanimefutbol,Anime/risas/rl/futbol/Edits,False,False,10000,54200,52,699400,183,2021-04-26 02:48:23,Me gusto este de messi 😎🤙#messi #football #futbol #foryou #parati #fyp #fypシ #lionelmessi #lionel #leyenda,610600,4700000,9258,4469,12,https://v16m-webapp.tiktokcdn-us.com/f76d652617234b93c61325092ea3d0d8/63605ed5/video/tos/maliva/tos-maliva-ve-0068c800-us/9b4881653821495db188c5fa38489556/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=6262&bt=3131&cs=0&ds=3&ft=ebtHKHp8Myq8ZJjjNhe2N1Jnfl7Gb&mime_type=video_mp4&qs=0&rc=aTZnZmg8MzVnOGZnZjhkOUBpM2lwOXR4NnJ1NTMzNzczM0AyXmJiXy9jXmAxXl4tNWNhYSNnLW1hcjZyZi9gLS1kMTZzcw%3D%3D&l=20221031174826711D4387128BBF067CD5
442oons,442oons,True,False,19,522500,2,5000000,135,2021-04-27 01:06:56,🚨Messi Lie Detector🚨 Full video in profile! #messi #football #442oons #soccer #lionel #lionelmessi #suarez #neymar #laliga #lie,317900,2000000,2649,1509,46,https://v16m-webapp.tiktokcdn-us.com/74cdd57e045b03353ba73faffc466757/63605efb/video/tos/alisg/tos-alisg-pve-0037c001/0fcb387ea8054d3aa002b1d94c0a6a65/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=954&bt=477&cs=0&ds=3&ft=ebtHKHp8Myq8ZQjjNhe2NCG-fl7Gb&mime_type=video_mp4&qs=0&rc=OTY7OTkzZmg5ZjxmOjdlOUBpanV0OG45ajppNTMzODczM0AyYjAvNGJfNTQxYV42X15gYSNgay41bjNpMzBgLS1kMTRzcw%3D%3D&l=20221031174829493425C26264D90629AF
josedel0508,Jose DeLeón,False,False,23800,59500,181,1800000,92,2021-05-02 07:27:24,#messi #lionelmessi #busquets #dembele #griezmann #fcbarcelona #barcelona #barca #fcb #parati,642500,4200000,13200,2406,23,https://v16m-webapp.tiktokcdn-us.com/2a189d01f5f5c25cf4e13ef3db436931/63605edd/video/tos/useast2a/tos-useast2a-ve-0068c004/01b6dad7acb84cf3959b8605c2aad14a/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1742&bt=871&cs=0&ds=3&ft=ebtHKHp8Myq8ZJjjNhe2NnBGfl7Gb&mime_type=video_mp4&qs=0&rc=ZzVoOTg2ZTpnZ2RlNzRoNEBpM2pubGxtNXl4NTMzNzczM0A1YDRgMy4vXmExYjJeLy4wYSNyc25pNi5uMzNgLS1kMTZzcw%3D%3D&l=20221031174825733A3B917461F5060013
manueldamicook,Manu D'Amico,False,False,26800,650300,981,13300000,1133,2021-05-03 23:23:34,⚽ LIO ES BUENISMO al estilo de @melojnico @messifansofficial10 #leomessi #liomessi #lionelmessi #nosoybuenosoybuenisimo #barcelona #argentina #messi,290800,2500000,1970,782,10,https://v16m-webapp.tiktokcdn-us.com/c2e4a2f346e35ea4c1ee372c47f82a59/63605ed8/video/tos/maliva/tos-maliva-ve-0068c800-us/0a8e8e87dbc74fa2a7715492195b728e/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2942&bt=1471&cs=0&ds=3&ft=ebtHKHp8Myq8ZMjjNhe2Nsiufl7Gb&mime_type=video_mp4&qs=0&rc=M2dpaTpoM2dpOTk2Zjs4OkBpMzk7bGxtNWQ0NTMzNzczM0A0Li5fLjItNTIxLzRfNS0zYSNeMW9pNi4vNjVgLS1kMTZzcw%3D%3D&l=2022103117483062D0860DBFEDC60643F1
luquinocetto,Luqui Nocetto,False,False,56100,211100,88,3700000,61,2021-05-13 04:37:51,😎☝️🇦🇷 #xyzbca #futbol #messi #lionelmessi #aguero #higuain #argentina #parati #foryou #fypシ #humor,329100,1600000,5056,940,27,https://v16m-webapp.tiktokcdn-us.com/fe36a7bc2d3fd5f8b3b7e4e56f4d1926/63605ee8/video/tos/maliva/tos-maliva-ve-0068c800-us/70455811f71c4e85b729419a62b95a95/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1558&bt=779&cs=0&ds=3&ft=ebtHKHp8Myq8ZQjjNhe2NCG-fl7Gb&mime_type=video_mp4&qs=0&rc=NDQ8PDdpN2k1O2ZmaTczZkBpanBmaTlmdXY2NTMzNzczM0AuL2IxYTIuNi8xXzFhNGEzYSNybmpzcnBjbGJgLS1kMTZzcw%3D%3D&l=20221031174829493425C26264D90629AF
.binary_football,Why 🤨📸,False,False,3385,33800,737,553200,57,2021-05-15 17:56:24,Welcome to football ⚽️😂🔥 #football #fyp #foryou #foryoupage #viral #makemefamous #neymarjr #lionelmessi #dybala #ronaldo #lewandowski,241400,1900000,3378,1221,19,https://v16m-webapp.tiktokcdn-us.com/a37a28726b2021d60588afa2c2353ba2/63605ee3/video/tos/useast2a/tos-useast2a-pve-0068/96a912a966b14312acc5dac239e0bc36/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1830&bt=915&cs=0&ds=3&ft=ebtHKHp8Myq8ZhjjNhe2Nef7fl7Gb&mime_type=video_mp4&qs=0&rc=ZDhoZjU6aDZpOjloNjo3ZkBpanR0aXFsbjZzNTMzNzczM0BhLjM2YF80XzUxMzZhLV9jYSNqal5hLl5uaWNgLS1kMTZzcw%3D%3D&l=2022103117483262D0860DBFEDC6064413
alefutball,AleFootball7,False,False,47000,83500,81,1000000,102,2021-05-17 02:05:41,#Follow me please#cr7cristianoronaldo #futbol⚽️ #viral #leyendas #lionelmessi #lapulga #messi_messi10  #elbicho #barcelonascoficial #juventusstadium,896300,8300000,10100,3026,12,https://v16m-webapp.tiktokcdn-us.com/cd40f35d7c981c5672fd48b94beac3d6/63605ed5/video/tos/maliva/tos-maliva-ve-0068c800-us/e21a941dba1d40d3b4699055a84ceb42/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2772&bt=1386&cs=0&ds=3&ft=ebtHKHp8Myq8ZvjjNhe2NMhyfl7Gb&mime_type=video_mp4&qs=0&rc=Omk0O2UzZWllZDs6ZzlnOUBpajU6bHBpNHRvNTMzNzczM0AwNWM1MS4zXjUxNjVfMC9fYSNeZGxlNjBocWRgLS1kMTZzcw%3D%3D&l=2022103117482562D0860DBFEDC60643A1
lukasmanek1,Lukasmankrata,False,False,107400,9163,234,875600,233,2021-05-19 06:04:03,#barca #barcelona #messi #football #lionelmessi #soccer #football #goal #fypシ #fy #foryoupage #foryou #viral,464000,2900000,6579,1504,27,https://v16m-webapp.tiktokcdn-us.com/e69792c10833731050bbea735a9260b8/63605ee5/video/tos/useast2a/tos-useast2a-ve-0068c001/a95f7a59f9fb44cd8ceb2948a8c33f9d/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1264&bt=632&cs=0&ds=3&ft=ebtHKHp8Myq8ZxjjNhe2Ncuufl7Gb&mime_type=video_mp4&qs=0&rc=M2U5PDRpZWk5OWVnaGc4ZEBpampoa3M2aWo2NTMzNzczM0AzYjU2Y2AzXmExXjEuXzA2YSNeaWNiMmtnZ2ZgLS1kMTZzcw%3D%3D&l=202210311748278D9F9D025B768E0660D2
chicomalo_futbol1,Chicomalo_futbol ☑️,False,False,5738,786700,125,38500000,1409,2021-05-25 10:50:41,Messi resultó más ligon que Ronaldo😂. #leyendasdelfutbol #datosdefutbol #historiasdelfutbol #lionelmessi,277200,6800000,1580,1033,34,https://v16m-webapp.tiktokcdn-us.com/743ca74d35341dc9e0ff2493d10a0703/63605ef1/video/tos/maliva/tos-maliva-ve-0068c800-us/1151249378924916b3ec32af9625c49b/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=606&bt=303&cs=0&ds=3&ft=ebtHKHp8Myq8ZIjjNhe2NYqdfl7Gb&mime_type=video_mp4&qs=0&rc=NGQ8aDdmNWg4NmllNzU8Z0BpanFtb3V4bHc5NTMzNzczM0AvMWMvM2JhNmAxLy8xYy9gYSNiYmwzbzUvX2pgLS1kMTZzcw%3D%3D&l=20221031174831711D4387128BBF067D43
espn,ESPN,True,False,4987,28400000,168,0,8497,2021-05-28 22:35:01,Messi playing with his son Ciro is amazing ❤️ @espnfc #messi #lionelmessi #soccer #fcbarcelona,177000,1200000,1400,835,15,https://v16m-webapp.tiktokcdn-us.com/cff697ac6ce25c424bb95ff520124c2b/63605ee2/video/tos/useast5/tos-useast5-pve-0068-tx/b626effe1c944cbb8ce049419804c1e4/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1364&bt=682&cs=0&ds=3&ft=ebtHKHp8Myq8Z4jjNhe2NLeGfl7Gb&mime_type=video_mp4&qs=0&rc=OGQ0ZTdoNmRpaWk8NmY3ZUBpam40cW1mdjZpNTMzNzczM0AyMS8tMi8tNl4xMjQ2LWEzYSNfZHFobGBwc2xgLS1kMTZzcw%3D%3D&l=20221031174836BEFED7A55A28AA06291E
yessahel120,YESS12TWELVE,False,False,4381,8230,7,305700,38,2021-05-31 17:49:43,MESSI VS ROBERTO CARLOS #barcelona #fy #paratifutbol #cr7 #parati #lionelmessi #messi #barça #barçaforever #goal #gol #goat #futbol #fypシ #football,290000,2500000,4729,2632,7,https://v16m-webapp.tiktokcdn-us.com/055dc2c83c511d2ab70d3abbaf592cd4/63605ed5/video/tos/alisg/tos-alisg-pve-0037c001/291a14a6f443488fb1ca60d9ef4f44a1/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1638&bt=819&cs=0&ds=3&ft=ebtHKHp8Myq8ZMjjNhe2Nsiufl7Gb&mime_type=video_mp4&qs=0&rc=Ozo5aDU3aGY8Nzk1ODwzOEBpM2RwbWVrb2ZlNTMzODczM0BiNTMwNmBeNi8xXmNhMDJgYSMvc2FqamhkL25gLS1kMTRzcw%3D%3D&l=2022103117483062D0860DBFEDC60643F1
juventus.graphics,Juventus Graphics,False,False,731,172100,5,3000000,55,2021-06-09 21:02:50,FIFA 22 COVER⁉️🥵 #cr7 #messi #fifa #fifa22 #cristiano #ronaldo #fyp #juventus #cristianoronaldo #lionelmessi #soccer #football #perte #foryou #barca,754500,7100000,10400,5848,10,https://v16m-webapp.tiktokcdn-us.com/d3c338f72785bc42c7fdde21d1ebe4c7/63605ed4/video/tos/maliva/tos-maliva-ve-0068c800-us/98bd9aed706d492cbb1a1ee4b237981a/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2136&bt=1068&cs=0&ds=3&ft=ebtHKHp8Myq8ZJjjNhe2NnBGfl7Gb&mime_type=video_mp4&qs=0&rc=ZDgzN2U1NDxkaThmZTg5OkBpM2psNGl3M3dlNjMzNzczM0BiXjIxYDY2XjYxXl82MTRhYSM0aWVfaGpjay1gLS1kMTZzcw%3D%3D&l=20221031174825733A3B917461F5060013
alexie_grosu10,Eu sunt Alexie 🤯,False,False,98700,165400,51,6600000,840,2021-06-14 23:42:40,Messi 🎩 #fyp #foryoupage #messi #lionelmessi,444200,3100000,3022,2527,9,https://v16m-webapp.tiktokcdn-us.com/b74ec5d031c8914e0869b40ab1d6a2be/63605ed4/video/tos/maliva/tos-maliva-ve-0068c800-us/0ae98b6174f6471e88843e4619a634ce/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=3636&bt=1818&cs=0&ds=3&ft=ebtHKHp8Myq8ZxjjNhe2Ncuufl7Gb&mime_type=video_mp4&qs=0&rc=aTg0aGloOjM0Zjg2OTQ6OkBpang4NTN2aHRxNjMzNzczM0AtX2EzXy1fNjIxLWM2MTQwYSMybWVxZWpeZDBgLS1kMTZzcw%3D%3D&l=202210311748278D9F9D025B768E0660D2
sector.argento,Sector Argento,False,False,31600,558800,57,21100000,1154,2021-06-15 01:22:12,#leomessi10 #messiedits #antimessi #lionelmessi #vamosargentinacarajo #seleccionargentina #mundial2014 #copaamerica2021 #vamosargentina #messifanss,307500,2100000,5751,6505,80,https://v16m-webapp.tiktokcdn-us.com/78ee09e1849c842038e1c6586f926428/63605f1e/video/tos/maliva/tos-maliva-ve-0068c800-us/0c38913d3eb04109b73812ba1339b711/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2112&bt=1056&cs=0&ds=3&ft=ebtHKHp8Myq8ZMjjNhe2Nsiufl7Gb&mime_type=video_mp4&qs=0&rc=ZWg6ODloZjQ1NGk0OmgzM0BpamwzajhrZmxyNjMzNzczM0A2Ni9jYDZhNWExMTZeMmJhYSNfNWQ2am9vcTBgLS1kMTZzcw%3D%3D&l=2022103117483062D0860DBFEDC60643F1
sector.argento,Sector Argento,False,False,31600,558800,57,21100000,1154,2021-06-19 01:33:34,Simplemente él #leomessi #thiagomessi #padreehijo #lionelmessi #fypシ #fypシ︎ #culers #fypシ︎ #editsdefutbol #messi #lionelmessi10 #fypシ︎ #viral #viral,258900,3500000,4132,1352,16,https://v16m-webapp.tiktokcdn-us.com/79c0a82872aa454ecd9cdba904e5e6ff/63605edf/video/tos/useast2a/tos-useast2a-ve-0068c003/2a0b3b778ae94444a4a6dc2d561d45e1/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1658&bt=829&cs=0&ds=3&ft=ebtHKHp8Myq8ZIjjNhe2NYqdfl7Gb&mime_type=video_mp4&qs=0&rc=NWQ1O2g1aDY3OTg6aTc8ZUBpamg1NTN2amlnNjMzNzczM0BhYy1hYDNjNmIxLjBfXjUxYSNjL3I1NXBmZTNgLS1kMTZzcw%3D%3D&l=20221031174831711D4387128BBF067D43
raxmansy,RS,False,False,2910,29000,30,612600,151,2021-06-23 23:01:01,Reply to @05.dorian Lionel messi⚽🏆 #fyp #fy #viral #foryou #4u #artist #art #drawing #lionelmessi #messi @lionelmessi_official_,384300,2300000,4954,5156,20,https://v16m-webapp.tiktokcdn-us.com/98361f78d110beb195413ae8eae4fa12/63605ee0/video/tos/maliva/tos-maliva-ve-0068c800-us/0cf8a276b5e442a3ae2fc81b8edf3c06/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=4424&bt=2212&cs=0&ds=3&ft=ebtHKHp8Myq8ZyjjNhe2NCt7fl7Gb&mime_type=video_mp4&qs=0&rc=MzM7NTU2OGgzOTRpZGUzaEBpMzxsdnloPDhuNjMzNzczM0BhYjEuMy1gNjExYDVjLzIuYSMuZTVfbTRpbTZgLS1kMTZzcw%3D%3D&l=2022103117482762D0860DBFEDC60643CD
jrossshow,The Jonathan Ross Show,True,False,242,807300,34,22900000,152,2021-06-24 00:43:03,#CristianoRonaldo talks about his relationship with #LionelMessi 👏 #TheJRshow #euro2020 #portugal,418300,4000000,2177,1113,44,https://v16m-webapp.tiktokcdn-us.com/2e237ffe8326444ca8a09066128d1bb9/63605ef8/video/tos/alisg/tos-alisg-pve-0037c001/e4a12b29f20a40aa9c7eca35408fda74/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1626&bt=813&cs=0&ds=3&ft=ebtHKHp8Myq8ZyjjNhe2NCt7fl7Gb&mime_type=video_mp4&qs=0&rc=OzozZzhmOzM0M2U1NGg6N0BpajZpO2R0dXVvNjMzODczNEA0YjQxXmIyXl8xMy4vMC1gYSNrYjNva2JwczZgLS1kMS1zcw%3D%3D&l=2022103117482762D0860DBFEDC60643CD
dvmore06,David.More.🏃,False,False,8342,15000,107,400400,97,2021-06-25 23:00:39,#lionelmessi10 #lionelmessi #messi #football #football #seleccionargentina #football #football #arg #argentina,240100,1200000,9997,1978,34,https://v16m-webapp.tiktokcdn-us.com/1602d9434f0a80d0a030074329123c89/63605ef2/video/tos/useast2a/tos-useast2a-pve-0068/a184b704a17e4f1f90cd950e046cc86e/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2020&bt=1010&cs=0&ds=3&ft=ebtHKHp8Myq8ZhjjNhe2Nef7fl7Gb&mime_type=video_mp4&qs=0&rc=N2c6ZzhoZDo0MzppNDY7ZUBpajhnZGllaGl4NjMzNzczM0BfXzQuXy8uNWExLTEzYC0zYSNzLmhpcC9pcl5gLS1kMTZzcw%3D%3D&l=2022103117483262D0860DBFEDC6064413
pasionfutboleraok,PASION POR EL FUTBOL ⚽️🏃‍♂️,False,False,1140,31300,15,374000,79,2021-06-28 01:50:56,#Deporte #deportestiktok #futbolvideo #TalentoTikTok #futbol⚽️ #futbol #fútbol #parati #foryou #viral #mundial2014 #futbolargentino #LionelMessi,209500,2100000,545,1677,180,https://v16m-webapp.tiktokcdn-us.com/c751244bc5e5ff8d5ee30a745147f26b/63605f86/video/tos/maliva/tos-maliva-ve-0068c800-us/5c491ec3df1841fb9e7b0e66cb0545fe/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C0%7C0&br=1438&bt=719&cs=0&ds=2&ft=ebtHKHp8Myq8ZKjjNhe2N.QGfl7Gb&mime_type=video_mp4&qs=0&rc=OzozZ2QzZTNoZzg7NjY3aEBpM3J5ZDZtbDhlNjMzNzczM0AyYV8vMS5iXjAxXmI2Yl4zYSM1Zy9wczVqZGBgLS1kMTZzcw%3D%3D&l=20221031174833B543AB3BC49447062D03
charlescg158,Charles Cg,False,False,1278,57600,2,1200000,316,2021-07-01 22:47:35,Messi 🇦🇷 - Roanldo 🇵🇹 #pes2021 #pesmobile #football #highlight #fypシ #messi #ronaldo #cr7 #fyp #lionelmessi #argentina #portugal,240900,4000000,496,1702,31,https://v16m-webapp.tiktokcdn-us.com/e0fe5b66841c3ad0f930bc9878e5375a/63605eef/video/tos/alisg/tos-alisg-pve-0037c001/8532a7d6fb4248978d50156bb4f5cdcf/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1424&bt=712&cs=0&ds=3&ft=ebtHKHp8Myq8ZhjjNhe2Nef7fl7Gb&mime_type=video_mp4&qs=0&rc=NDhlZDk4OjM0M2RkPDc4OUBpM3I8Zjc6ZnZ3NjMzODczNEA0L18yNmA2XmIxNWA2MjNhYSNfMTVpcjRfXmJgLS1kMS1zcw%3D%3D&l=2022103117483262D0860DBFEDC6064413
martanegreiross,matinha,False,False,7450,33000,141,851200,700,2021-07-03 11:40:56,"#costurar com @falamenosmath bloqueada pelo messi, meus amores. da licença! #fy #foryou #lionelmessi #messi",761300,3900000,2512,5499,58,https://v16m-webapp.tiktokcdn-us.com/3b12a3c12787252a0bbbdb33ec3bbf43/63605f04/video/tos/maliva/tos-maliva-ve-0068c800-us/dce05a3d6c4a4201aaa0fec9df070b29/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2052&bt=1026&cs=0&ds=3&ft=ebtHKHp8Myq8ZJjjNhe2NnBGfl7Gb&mime_type=video_mp4&qs=0&rc=PDs5aWVpOTo2Ozs5MztkOUBpamdqOWptOTd3NjMzNzczM0BeLzE1NS0zNjIxLzFeMWFhYSMzay5vaGppbGNgLS1kMTZzcw%3D%3D&l=20221031174825733A3B917461F5060013
afaa2021,Scaloneta,False,False,56,202100,5,8900000,252,2021-07-03 23:20:22,dijeron: con messi no #messi #afaseleccionargentina🇦🇷⚽️ #copamerica #futbol #futbolistas #lionelmessi #mundial #eliminatorias,267700,1300000,3417,1472,19,https://v16m-webapp.tiktokcdn-us.com/afdd2592e66e72284aec6598878ae116/63605ee2/video/tos/maliva/tos-maliva-ve-0068c800-us/d97bb3fa6e5c489b8f7499d67b6fc421/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=3322&bt=1661&cs=0&ds=3&ft=ebtHKHp8Myq8ZIjjNhe2NYqdfl7Gb&mime_type=video_mp4&qs=0&rc=PDNmNWQ5aTdnNjc1PDg7PEBpMztueDhrZmU7NjMzNzczM0BeNWJiMV4tXl8xLzUtYTUzYSNrbmVkam9fLWRgLS1kMTZzcw%3D%3D&l=20221031174831711D4387128BBF067D43
denverxjustin,denverxjustin,False,False,1714,41100,146,1700000,261,2021-07-04 14:31:42,messi y de paul >>>> #messi #seleccionargentina #argentina #football #depaul #rodrigodepaul #lionelmessi #messi10 #lionelmessi10 #messiargentina #afa,199100,1300000,4944,1292,16,https://v16m-webapp.tiktokcdn-us.com/6606724b3d0d4b0f67682947f9d43c9e/63605ee2/video/tos/useast2a/tos-useast2a-ve-0068c003/8667fc7ba9fa4477a032219831995dc3/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=3074&bt=1537&cs=0&ds=3&ft=ebtHKHp8Myq8ZKjjNhe2NphRfl7Gb&mime_type=video_mp4&qs=0&rc=PDo7ZGY1NGY5aWY4Nzo2PEBpamdmbHQ8OmpvNjMzNzczM0AzXjRgLTAtNjExMjUxXl4zYSNrMTBrcTNhX2RgLS1kMTZzcw%3D%3D&l=202210311748344AA6A4FD8653DA0648B5
